label	text 
사회	공공 연구 노조 · 시민 단체 박기영 과기 혁신 본부 장 임명 철회 촉구 
IT과학	시리 보다 내 가 낫 다 … 빅스비 의 세로 드립 도발 종합 
정치	北 간부 백 두 혈통 의 대 는 이미 끊겼 다 RFA 
정치	2 보 공 수처 법 본회 의 상정 … 한국 당 전원 위 소집 에 본회 의 정회 
스포츠	삼성 화재 우리 카드 완파 … 선두 흥국생명 매직 넘버 1 종합 
세계	英 존슨 총선 승리 후 첫 내각 회의 … 국민 에 보답 해야 
세계	시리아 북서부 서 정부군 공격 으로 민간인 · 반군 28 명 사망 
사회	농협 2019 상반기 종합 경영 분석 회의 
세계	로마 교황청 베네수엘라 정치 갈등 중재 나선다 
스포츠	아시안 게임 조별 리그 사이 미니 휴식기 … 허재 號 컨디션 . .. 
사회	남 도 일보 전남 동부 본부 19 일 출범식 … 6 개 시군 담당 
세계	유엔 대북 제재 2270 호 의 허점 다 막 았 나 
사회	게시판 아리랑 TV 한국 스카우트 연맹 과 업무 협약 
생활문화	황석영 딸 황 여정 씨 소설가 로 등단 
사회	고용 노동부 부당 노동 행위 혐의 미원 화학 압수수색 
정치	청와대 오찬 좌석 배치 의 정치학 … 11 개월 전 과 달라진 풍경 
경제	GC 녹십자 2 분기 영업 이익 196 억 원 … 47 . 5 % 증가 종합 
생활문화	회색 도시 서 펼치 는 서커스 판타지 
세계	터키 美 F 35 판매 금지 에 반발 … 동맹 정신 에 반해 
세계	베트남 총리 韓 모든 분야 에서 가장 중요 한 파트너 
정치	문 대통령 지지율 58 %… 3 주 연속 최저치 한국갤럽 
사회	소아암 어린이 의 감동 시축 12 월 의 골 로 선정 
정치	국방부 김영철 방 남 관련 입장 질문 에 따로 언급 않 겠 다 
사회	재단 법인 화 tbs 임원 공모 … 대표 추천 에 시민 평가 단 의견 반영 
정치	김성태 원내대표 회동 제안 은 국면 전환 용 … 애 들 장난치 나 
스포츠	맨 유 즐라탄 2 년 더 계약 하 자 … 은퇴 후 코치 도 
정치	국민 의 당 합당 전 당원 투표 실시 … 10 일 까지 
경제	혁신 성장 동력 실증 · 기획 사업 에 내년 까지 64 억 8 천만 원 지원 
사회	지구 자연 보존 구역 20 여 년 새 10 % 사라졌 다 … 호주 면적 절반 규모 
정치	외출 하 는 문무일 검찰 총장 
스포츠	역전승 발판 놓 은 괴물 류현진 의 무서운 집중력 종합 
정치	여야 국감 서 연일 증인 채택 공방 … 감사장 덮 은 미르 종합 
스포츠	다르빗슈 사인 훔치 기 는 그만 … 2017 년 WS 패배 는 내 잘못 
생활문화	설 연휴 N 여행 영남 권 고운 한복 입 은 다이버 … 물고기 먹이 주 고 수중 세배 
경제	네이버 미용 콘텐츠 제작 자 해외 진출 돕 는다 
사회	JP 빈소 에 사흘 째 각계 인사 조문 이어져 
스포츠	네이마르 삼바 축구 최고 골잡이 노린다 … 현재 52 골 로 역대 4 위 
경제	재 당첨 제한 어기 면 1 년 간 청 약제 한 … 부동산 대책 문답 풀이 
경제	한국전력 3 분기 영업 이익 2 조 7 천 729 억 원 … 37 . 3 % 감소 종합 
정치	불붙 은 野 대권 경쟁 … 다른 주자 들 文 에 줄 세우 기 경계심 종합 
세계	노르웨이 前 장관 망명 신청자 3 명 성폭행 혐의 로 징역 5 년 형 
스포츠	축구 협회 경주시 와 병역 특례 봉사 활동 지원 협약 
IT과학	처음 중력파 발견 소식 들 었 을 때 나 도 안 믿 어 
경제	주식 증권 도서 판매 급증 … 부동산 도서 는 판매 감소 
스포츠	아시안 게임 골키퍼 조현우 승부차기 없이 이 란전 승리 하 겠 다 
세계	이라크 군인 들 또 반정부 시위대 에 발포 … 엿새 째 충돌 
생활문화	10 만 발 불꽃 향연 포항 국제 불빛 축제 28 일 개막 
정치	2 보 정개특위 1 소위 선거법 개정안 4 건 전체 회의 로 넘겨 
스포츠	KBO 이장석 히어로즈 전 대표 영구 실격 확정 종합 
스포츠	할릴 호지 치 감독 일본 방문 … 눈물 의 인터뷰 
IT과학	적자 절반 으로 줄인 LG 폰 … 5 G 중가 폰 내 고 ODM 확대 종합 
정치	북 수소탄 실험 한미 국방 장관 北 핵실험 중대 한 도발 행위 종합 
세계	트럼프 주장 대로 불법 이 민자 전원 추방 시 미국 경제 2 % 축소 
IT과학	영상 아이폰 XS · XR 국내 출시 … 가장 선호 하 는 모델 은 
세계	세계 구글 직원 14 명 한국 스타트업 에 해외 진출 비법 전수 
사회	김병준 지지 모임 징검다리 포럼 내일 출범 
경제	대신 밸런스 제 3 호스 팩 합병 으로 최 대주주 · 대표 이사 변경 
정치	공개 사퇴 요구 까지 나왔 다 … 홍준표 리더십 흔들리 나 
경제	원 달러 환율 5 일 간 3 . 8 원 상승 … 1240 원대 근접 금주 거래 마감 
스포츠	프로 농구 SK 메이스 다시 친 대타 홈런 
정치	총선 D 2 김무성 · 문재인 부산 서 격돌 
스포츠	바이에른 뮌헨 분 데 스리 가 개막전 서 레버쿠젠 에 31 완승 
경제	특징 주 코디 에스 화장품 업체 합병 소식 에 오름세 
세계	사우디 · UAE 예멘 내전 불 화설 일축 … 대 리전 감시 종합 
생활문화	통영 국제 음악제 개막 
세계	중국 사진 제공 업체 오성홍기 사진 팔 았 다가 혼쭐 
스포츠	김한별 더블 더블 삼성생명 OK 저축 은행 에 대승 … 3 연승 행진 
경제	성신 양회 신설 사모 투자 회사 에 200 억 원 출자 
스포츠	아시안 게임 남자 배구 대만 과 리턴 매치 서 극 적 인 승리 … 결 . .. 
IT과학	KAIST 서 열린 제 1 회 국제 AI 월드컵 
정치	대화 하 는 임종석 비서 실장 과 정의 용 안보 실장 
생활문화	신간 안중 근가 사람 들 · 통합 적 인간 과학 의 가능 성 
사회	민통 선 걷 는 재외 동포 학생 들 
생활문화	추워야 좋 다 겨울 축제 나 들 이 행렬 … 스키장 도 북적 거려 
생활문화	주말 까지 폭염 · 열대야 약화 … 기록 적 불볕더위 기세 꺾일 듯 
경제	삼성 중공업 미국 서 2 천 830 억 원 규모 손해 배상 소송 피소 
세계	이란 사법부 수장 에 강경 보수 성직자 라이시 임명 
경제	서울 아파트 평균 매매 가 넉 달 만 에 다시 8 억 원 아래 로 
사회	선수협 환경미화원 비교 해 최저 연봉 언급 한 점 사과 
정치	검찰 국민 의 당 김수민 총선 홍보물 리베이트 6 곳 압수수색 종합 
스포츠	프로 야구 kt 올바른 SNS 활용 법 등 선수단 교육 
세계	저커버그 삼성 과 세계 최고 가상현실 구현 하 겠 다 
정치	반기문 北 과 대화 를 향한 길 다시 찾 아야 할 것 종합 
IT과학	SKT 대한 적십자사 혈액 검사 결과 확인 앱 개발 협약 
스포츠	류현진 투수 들 의 무덤 서 시즌 2 패 … 4 이닝 3 피 홈런 7 실점 
정치	판문점 선언 비 준동 의 안 국무 회의 상정 … 의결 후 국회 제출 예정 
생활문화	강아지 와 함께 도자기 관람 하 는 관람객 
세계	나이 지리 아서 유조차 폭발 로 45 명 사망 · 101 명 부상 
IT과학	SKT 5 G 활용 골프 생 중계 진행 
경제	그래픽 글로벌 경쟁 국가 혁신 성 과 비교 
세계	엘시 시 이집트 대통령 퇴진 시위 걱정 할 이유 없 어 
경제	불법 보조금 살포 이통 3 사 6 년 간 과징금 914 억 원 
경제	블룸버그 · FT BOE 4 일 기준 금리 인하 α 전망 종합 
세계	메이 총리 굿 프라이데이 협정 수정 검토 
생활문화	온라인 서 공짜 로 보 는 뮬러 특검 보고서 베스트셀러 반열 에 
세계	美 국방부 터키 의 북 시리아 군사 작전 지지 안 해 
세계	유엔 리비아 해안 서 선박 난파 … 최소 40 명 사망 · 실종 
경제	2018 ICT 삼성 폴 더블 폰 새해 애플 아이폰 X 대항마 될까 
정치	추미애 평창 올림픽 서 러시아 선수 응원 … 민주 러시 발대식 
스포츠	프로 농구 20182019 시즌 타이틀 스폰서 에 SK 텔레콤 
세계	프랑스 소방 당국 파리 노트르담 대성당 불길 잡혀 
IT과학	LG CNS 데이터 칩 이용 IoT 보안 기술 개발 
경제	한 은 연내 금리 인상 불씨 약해 지나 … 고용 · 물가 에 발목 
IT과학	인디 게임 개발 개성 · 특징 담아내 는 게 매력 
IT과학	꿈 의 전자기파 테라 헤르츠파 로 자동차 품질 검사 
스포츠	개성 으로 향하 는 평양 국제 유소년 축구 대회 참가자 들 
세계	미국 관리 들 리비아 동부 군벌 만나 내전 중단 논의 
세계	브라 질서 인터넷 라디오 방송 중 침입 무 장강 도 행각 생 중계 
생활문화	신간 펭귄 의 사생활 · 완벽 한 호모 사피엔스 가 되 는 법 
정치	평양 정상 회담 손잡 은 남북 
사회	변협 최고 위직 법관 · 검사 등 변호사 개업 제한 심포지엄 
생활문화	부부 가 들려주 는 낭만 바이올린 첼로 선율 
사회	랜섬 웨어 국내 피해 접수 9 건 … 대란 피했 지만 안심 은 금물 종합 2 보 
정치	신 중년 정책 발표 마친 문재 인 후보 
세계	美 무인기 피격 뒤 이란 에 체면 용 공습 메시지 이란 매체 
세계	中 창어 4 호 인류 최초 달 뒷면 착륙 … 우주 굴기 과시 종합 2 보 
생활문화	지난해 주류 시장 와인 · 맥주 뜨 고 양주 졌 다 
세계	대만 · 차이 잉원 中 웨이 보 서 검색 차단 
세계	사우디 동맹군 석유 시설 공격 자처 예 멘 반군 겨냥 군사 작전 
경제	LG 유 플러스 프렌즈 미니 3 종 출시 
경제	부동산 캘린더 보유 세 인상 안 발표 에 도 분양 시장 은 활활 
경제	10 월 북한 對中 석탄 수출액 작년 대비 70 % 증가 
경제	전경련 사내 유보 자산 많 은 기업 투자 · 고용 도 앞서 
경제	특징 주 네이버 2 년 6 개월 여 만 에 사상 최고 가 경신 종합 
정치	朴 대통령 탄핵 안 처리 국회 본회 의 개 의 속보 
정치	朴 대통령 연휴 에 북 핵 대응 고심 … 안보 드라이브 가속 화 전망 
사회	코끼리 보호 하 려고 … 1 만 년 전 멸종 매머드 거래 규제 추진 
생활문화	신간 한국 시민 사회사 · 사상 의 거장 들 
세계	中 거침없 는 일대 일로 에 EU 단합 다시 시험대 
세계	대만 홍콩인 애인 살해 용의자 입경 안 막 는다 
생활문화	한국 출판 학회 창립 50 주년 … 출판 학연 구 50 년 사 발간 
정치	安 대통령 이 공관 위원장 · 선대 위원장 … 새 누리 는 친 박 당 
경제	특징 주 에이디 테크놀로지 매출 신장 기대감 에 강세 
사회	선관위 유관 기관 과 가짜 뉴스 대처 공동 협의 체 구성 
사회	LGU VR 콘텐츠 창작 지원 100 팀 발대식 
스포츠	모리뉴 맨 유가 끝 이 아니 다 파리 는 특별 한 곳 
생활문화	신간 강물 은 바다 를 포기 하 지 않 습니다 
경제	연휴 코앞 에 둔 증시 반짝 반 등 … 경 계감 에 반 등 폭 은 제한 
스포츠	다저스 버두고 의 특급 레이저 송구 류현진 보다 빨라 
사회	MBC PD 수첩 방용훈 부인 사망 재조명 에 들썩 종합 
정치	한국 당 목숨걸 고 막 겠 다 … 총력 저지 다짐 속 뾰족 한 수 고심 종합 
스포츠	U 20 월드컵 이탈리아 · 잉글랜드 4 강 진출 합창 종합 
세계	독일 중동 서 포로 로 잡힌 IS 가담 독일인 자녀 데려와 
사회	TV 조선 손석희 폭행 사건 배후 발언 김어준 무혐 의 결론 
경제	그래픽 2 분기 중국 스마트폰 판매 11 . 1 % 감소 
세계	일본 여성 들 회사 에서 안경 쓸 권리 달라 
정치	판문점 선언 남북 정상 건배 
스포츠	C . 팰리스 감독 무릎 다친 이청용 정밀 검사 예정 
경제	성장률 쇼크 에 증권가 연간 성장 률 전망 치 2 . 22 . 3 % 로 하향 
세계	르노 닛산 미쓰 비시 車 3 사 연합 구글 과 자율 주행 차 제휴 추진 
스포츠	통일부 北 평창 올림픽 참가 는 IOC 규정 으로 다뤄질 문제 
IT과학	나노 촉매 붙인 전극 공정 개발 … 연료전지 성능 2 배 ↑ 
사회	정의 장 실리콘밸리 방문 … 과거 방식 벗어난 퍼스트 무 버 돼야 
생활문화	정경화 바흐 무반주 전곡 앨범 플래티넘 달성 
생활문화	전남 서해안 7 개 시 · 군 대설주의보 … 최고 3 ㎝ 
사회	한상진 교수 싸움 만 으로 는 문제 풀 수 없 는 시대 
스포츠	멀 어 진 정규 리그 우승 현대캐피탈 KB 에 풀 세트 접전 . .. 
사회	영상 더 는 못 참 아 … 대한항공 직원 들 조직 화 시동 
경제	통신 3 사 사외 이사 에 권력 기관 출신 인사 들 추천 
생활문화	봉화 영하 3 . 1 도 … 경북 일부 내륙 한파 주의보 
스포츠	챔피언십 브라이턴 34 년 만 에 EPL 승격 확정 
경제	국민연금 한진 칼 에 제한 적 경영 참여 주주 권 행사 종합 
정치	추경 12 일 처리 물 건너가 … 유일호 하루하루 속 이 탄다 
스포츠	6 주 진단 김진수 日 재활 전문 의 하 라 박사 도움 받 는다 
스포츠	올림픽 기자 회견 준비 됐 나요 
세계	예멘 반군 통제 지역 시장 서 정체불명 공격 … 17 명 사망 
스포츠	월드컵 대표 팀 승선 이근호 · 김진수 당분간 재활 에 전념 
경제	원 달러 환율 1 . 2 원 오른 1184 . 1 원 출발 
사회	SKT 새 학기 맞 아 초 · 중 · 고 · 대학생 맞춤 혜택 제공 
세계	브렉 시트 합의 문 비준 동의 권 쥔 英 하원 · 유럽 의회 정면 대립 
생활문화	게시판 과기 정통부 평창 ICT 올림픽 가이드북 배포 
생활문화	게시판 중앙 과 학관 과학관 인 한마음 대회 개최 
경제	하남 아파트 공급 과잉 우려 수도 권 서 가장 심해 
사회	3 . 1 운동 토론회 개회사 하 는 설훈 
스포츠	스완지 시티 기성용 카르바할 감독 데뷔 전서 도 결장 
IT과학	부모 안부 확인 하 세요 … SK 텔 링크 폴더 폰 효도 의 신 출시 
세계	최악 의 전투 에서 살아남 은 미 해병 대원 의 진짜 전쟁 
정치	여야 패스트 트랙 수사 의원 에 가산점 나경원 발언 집중 비판 
세계	EU 1674 세 56 % SNS 이용 … 덴마크 79 % 최고 · 프랑스 42 % 최저 
IT과학	삼성 웨어 러블 매출 세계 2 위 … 핏 비트 처음 제쳤 다 
사회	대 규모 괭생이모자반 덩어리 제주 · 서해안 유입 비상 
경제	부천 영상 단지 신세계 에 1 천 338 억 싸 게 매각 논란 
세계	英 집권당 지도부 EU 브렉 시트 양보 안 수용 불가 
정치	위험 수위 달한 靑 공직 기강 해 이 … 野 공세 에 곤혹 
정치	김영란 법 에 기업 홍보 ㆍ대관 법인 카드 → 클린 카드 
스포츠	해리 케인 바르 사도 관심 … 바르 사 이사 가 직접 확인 
경제	기업 회계 담당 74 % 새 내부 회계 관리 제 투명 성 증대 기대 
생활문화	베스트 셀러 하루키 기사 단장 죽이 기 발매 와 동시 에 1 위 
사회	통신비 정책 협의회 최종회 의 22 일 개최 … 105 일 활동 종료 종합 
세계	프랑스 법원 라가르드 IMF 총재 장관 재 임시 과실 혐의 유죄 종합 
스포츠	여자 프로 배구 새 외국인 선수 디우프 · 러츠 글쎄 
사회	황창규 KT 회장 국정 농단 스캔들 연루 에 유감 표명 
IT과학	갤럭시 노트 9 13 일 부터 예약 판매 … 예정 보다 하루 당겨 종합 
정치	朴 대통령 국민 목소리 엄중히 수용 … 담담히 탄핵 심판 대응 
스포츠	넥센 한화 선수 자극 한 로저스 에게 주의 … 본인 도 수긍 종합 
사회	올림픽 캐리어 들 고 경포 해변 으로 … 파이어 아트 페스타 전시 공연 
스포츠	류현진 아깝 다 노히트 … 8 회 1 사 후 첫 안타 허용 
세계	지브롤터 미국 반대 에 도 이란 유조선 방면 결정 종합 2 보 
정치	문 대통령 北 은 비핵화 구체 방안 · 美 는 상응 조치 제시 할 필요 
